ZIP,BKCLASS,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
90211,N,20201231,226174,283657,CALIFORNIA,38111.0,EH NATIONAL BANK,BEVERLY HILLS,8484 WILSHIRE BLVD. STE 100,99991231,57734,20050201,245546,57734_20201231
93901,NM,20201231,423355,464924,CALIFORNIA,39165.0,PACIFIC VALLEY BANK,SALINAS,422 MAIN ST.,99991231,57740,20040914,425759,57740_20201231
81101,NM,20201231,337419,397530,COLORADO,35026.0,FIRST SOUTHWEST BANK,ALAMOSA,720 MAIN ST.,99991231,57741,20040709,362504,57741_20201231
22030,SM,20201231,1442000,1643410,VIRGINIA,177634.0,MAINSTREET BANK,FAIRFAX,10089 FAIRFAX BLVD,99991231,57742,20040526,1465776,57742_20201231
60473,NM,20201231,1055014,1219167,ILLINOIS,138595.0,PROVIDENCE BANK&TRUST,SOUTH HOLLAND,630 E. 162ND ST.,99991231,57754,20040920,1080572,57754_20201231
29928,NM,20201231,900668,1146492,SOUTH CAROLINA,106652.0,COASTALSTATES BANK,HILTON HEAD ISLA,5 BOW CIRCLE,99991231,57756,20040809,1039840,57756_20201231
21224,NM,20201231,1976949,2537747,MARYLAND,321376.0,HOWARD BANK,BALTIMORE,3301 BOSTON ST.,20220205,57776,20040809,2216371,57776_20201231
19301,NM,20201231,1241548,1720166,PENNSYLVANIA,180288.0,MERIDIAN BANK,PAOLI,1776 E. LANCASTER AVE.,99991231,57777,20040708,1539878,57777_20201231
28734,NM,20201231,178710,198196,NORTH CAROLINA,13055.0,NANTAHALA BANK&TRUST CO,FRANKLIN,120 SILER RD.,99991231,57784,20041004,185140,57784_20201231
55044,NM,20201231,117151,133505,MINNESOTA,11485.0,LAKEVIEW BANK,LAKEVILLE,9725 163RD ST. W.,99991231,57785,20040708,122020,57785_20201231
98104,NM,20201231,106098,149554,WASHINGTON,13366.0,FIRST SOUND BANK,SEATTLE,"925 4TH AVE, # 2350",99991231,57799,20040719,136188,57799_20201231
84070,SM,20201231,141689000,172019000,UTAH,17137000.0,ALLY BANK,SANDY,200 W. CIVIC CTR. DR.,99991231,57803,20040802,154882000,57803_20201231
10020,SB,20201231,427458,1377593,NEW YORK,56279.0,QUONTIC BANK,NEW YORK,1 ROCKEFELLER PLZ,99991231,57807,20050314,1321314,57807_20201231
63901,NM,20201231,1158800,1339412,MISSOURI,151030.0,STERLING BANK,POPLAR BLUFF,1100 STERLING DR.,99991231,57813,20041019,1188382,57813_20201231
33134,NM,20201231,1311147,1935737,FLORIDA,168132.0,BANESCO USA,CORAL GABLES,"150 ALHAMBRA CIRCLE, # 100",99991231,57815,20060110,1767605,57815_20201231
91355,NM,20201231,282967,372980,CALIFORNIA,40774.0,BANK OF SANTA CLARITA,SANTA CLARITA,23780 MAGIC MOUNTAIN PKWY.,20211001,57816,20041026,332206,57816_20201231
37205,SM,20201231,631518,727447,TENNESSEE,69889.0,TRUXTON TRUST CO,NASHVILLE,"4525 HARDING RD, # 300",99991231,57825,20040830,657558,57825_20201231
89134,NM,20201231,4778630,7299289,NEVADA,2404900.0,BEAL BANK USA,LAS VEGAS,"1970 VILLAGE CTR. CIR, STE 1",99991231,57833,20040802,4894389,57833_20201231
10017,NM,20201231,500,3413,NEW YORK,2907.0,EMIGRANT MERCANTILE BANK,NEW YORK,6 E. 43RD ST.,99991231,57834,20040709,506,57834_20201231
73118,NM,20201231,464375,564386,OKLAHOMA,50188.0,VALLIANCE BANK,OKLAHOMA CITY,1601 N. W. EXPWY.,99991231,57841,20041020,514198,57841_20201231
12211,NM,20201231,265594,294159,NEW YORK,27935.0,PIONEER COMMERCIAL BANK,ALBANY,652 ALBANY SHAKER RD.,99991231,57849,20041108,266224,57849_20201231
81505,NM,20201231,441109,543729,COLORADO,40844.0,TIMBERLINE BANK,GRAND JUNCTION,649 MARKET ST.,99991231,57857,20041025,502885,57857_20201231
42728,NM,20201231,147951,171854,KENTUCKY,23136.0,UNITED CITIZENS BANK OF S KY,COLUMBIA,700 JAMESTOWN ST.,99991231,57867,20041206,148718,57867_20201231
41701,NM,20201231,227541,252041,KENTUCKY,23902.0,1ST TRUST BANK INC,HAZARD,44 COMMERCE DR.,99991231,57869,20041213,228139,57869_20201231
97068,NM,20201231,170095,211784,OREGON,33776.0,PACIFIC WEST BANK,WEST LINN,2040 8TH AVE.,99991231,57872,20041105,178008,57872_20201231
90010,SM,20201231,1099475,1375194,CALIFORNIA,159603.0,COMMONWEALTH BUSINESS BANK,LOS ANGELES,3435 WILSHIRE BOULEVARD. SUI,99991231,57873,20050303,1215591,57873_20201231
38119,NM,20201231,424753,484101,TENNESSEE,49297.0,PARAGON BANK,MEMPHIS,5400 POPLAR AVE.,99991231,57874,20050119,434804,57874_20201231
48025,SM,20201231,257963,322996,MICHIGAN,49347.0,MAIN STREET BANK,BINGHAM FARMS,31780 TELEGRAPH RD.,20210219,57878,20050907,273649,57878_20201231
30052,NM,20201231,119251,134591,GEORGIA,13203.0,LEGACY STATE BANK,LOGANVILLE,3825 HARRISON RD.,99991231,57882,20050315,121388,57882_20201231
63042,NM,20201231,152740,237872,MISSOURI,19115.0,PARAMOUNT BANK,HAZELWOOD,90 VILLAGE SQ. SHPCTR.,99991231,57884,20041230,218757,57884_20201231
22102,N,20201231,154348696,197980343,VIRGINIA,21842978.0,HSBC BANK USA NATIONAL ASSN,TYSONS,1800 TYSONS BLVD,99991231,57890,20040701,176137297,57890_20201231
58103,NM,20201231,218263,240965,NORTH DAKOTA,21595.0,VISIONBANK,FARGO,3000 25TH ST. S.,99991231,57892,20041231,219370,57892_20201231
62959,NM,20201231,137830,185789,ILLINOIS,20194.0,SOUTHERNTRUST BANK,MARION,701 N COURT ST,99991231,57897,20050531,165595,57897_20201231
63376,NM,20201231,117341,140884,MISSOURI,12589.0,1ST ADVANTAGE BANK,SAINT PETERS,240 SALT LICK RD.,99991231,57899,20050131,128295,57899_20201231
75229,NM,20201231,101450,126688,TEXAS,16061.0,ONE WORLD BANK,DALLAS,2449 WALNUT HILL LN.,99991231,57901,20050404,110627,57901_20201231
95404,NM,20201231,2854767,3229365,CALIFORNIA,260566.0,POPPY BANK,SANTA ROSA,438 1ST ST.,99991231,57903,20050128,2968799,57903_20201231
50658,NM,20201231,43026,54326,IOWA,6238.0,FIRST STATE BANK,NASHUA,401 MAIN ST.,99991231,57910,20050221,48088,57910_20201231
74344,NM,20201231,160959,192804,OKLAHOMA,14746.0,BANK OF GRAND LAKE,GROVE,201 E. 18TH ST.,99991231,57915,20050609,178058,57915_20201231
7632,NM,20201231,5993612,7496829,NEW JERSEY,1002001.0,CONNECTONE BANK,ENGLEWOOD CLIFFS,301 SYLVAN AVE.,99991231,57919,20050115,6494828,57919_20201231
84087,NM,20201231,446719,505560,UTAH,56006.0,PRIME ALLIANCE BANK,WOODS CROSS,1868 S. 500 W.,99991231,57920,20041208,449554,57920_20201231
75204,NM,20201231,274209,307327,TEXAS,30568.0,TEXAS BRAND BANK,DALLAS,4161 MCKINNEY AVE. SUITE 101,99991231,57922,20050304,276759,57922_20201231
30501,NM,20201231,346309,397517,GEORGIA,32753.0,PEACH STATE BANK&TRUST,GAINESVILLE,325 WASHINGTON ST.,99991231,57923,20050427,364664,57923_20201231
33418,SM,20201231,125003,168679,FLORIDA,14290.0,ANCHOR BANK,PALM BEACH GARDE,4500 PGA BLVD,99991231,57931,20050322,154389,57931_20201231
89031,NM,20201231,193711,210205,NEVADA,15879.0,VALLEY BANK OF NEVADA,NORTH LAS VEGAS,6385 SIMMONS ST.,99991231,57933,20050801,194326,57933_20201231
90017,NM,20201231,1203559,1366793,CALIFORNIA,140311.0,OPEN BANK,LOS ANGELES,"1000 WILSHIRE BLVD, # 100",99991231,57944,20050610,1226482,57944_20201231
59718,NM,20201231,90003,100955,MONTANA,9382.0,BANK OF BOZEMAN,BOZEMAN,875 HARMON STREAM BLVD.,99991231,57952,20050415,91573,57952_20201231
72762,N,20201231,596754,673647,ARKANSAS,57402.0,LEGACY NATIONAL BANK,SPRINGDALE,4055 W. SUNSET,99991231,57953,20050328,616245,57953_20201231
37066,NM,20201231,173689,194130,TENNESSEE,19326.0,SUMNER BANK&TRUST,GALLATIN,780 BROWNS LN.,99991231,57954,20050404,174804,57954_20201231
2903,N,20201231,149895406,183365970,RHODE ISLAND,22163855.0,CITIZENS BANK NATIONAL ASSN,PROVIDENCE,ONE CITIZENS PLAZA,99991231,57957,20050513,161202115,57957_20201231
90703,SM,20201231,1634558,2285852,CALIFORNIA,281844.0,FIRST CHOICE BANK,CERRITOS,17785 CTR. COURT DR N,20210721,57966,20050818,2004008,57966_20201231
19341,NM,20201231,358025,424434,PENNSYLVANIA,31456.0,FIRST RESOURCE BANK,EXTON,800 N. POTTSTOWN PIKE,99991231,57967,20050502,392978,57967_20201231
22560,SM,20201231,2493769,3090131,VIRGINIA,445806.0,SONABANK,TAPPAHANNOCK,307 CHURCH LN.,99991231,57968,20050414,2644325,57968_20201231
60451,NM,20201231,219829,252346,ILLINOIS,30061.0,LINCOLNWAY COMMUNITY BANK,NEW LENOX,1000 E. LINCOLN HWY.,99991231,57971,20050829,222285,57971_20201231
92683,N,20201231,58758,78702,CALIFORNIA,11796.0,CALIFORNIA INTL BANK N A,WESTMINSTER,15606 BROOKHURST ST.,99991231,57974,20051130,66906,57974_20201231
98233,NM,20201231,348943,409236,WASHINGTON,34071.0,SAVIBANK,BURLINGTON,1020 S. BURLINGTON BLVD.,99991231,57978,20050411,375164,57978_20201231
48381,NM,20201231,174457,192244,MICHIGAN,17633.0,HURON VALLEY STATE BANK,MILFORD,130 S. MILFORD RD.,99991231,57990,20050815,174611,57990_20201231
35209,NM,20201231,9990409,11931536,ALABAMA,1052083.0,SERVISFIRST BANK,BIRMINGHAM,2500 WOODCREST PL.,99991231,57993,20050502,10878953,57993_20201231
35406,NM,20201231,2029805,2505583,ALABAMA,191875.0,BRYANT BANK,TUSCALOOSA,1550 MCFARLAND BLVD. N.,99991231,57997,20050610,2313707,57997_20201231
66614,NM,20201231,190516,220430,KANSAS,18516.0,VISIONBANK,TOPEKA,3031 SW WANAMAKER RD.,20220610,58000,20050429,201914,58000_20201231
59912,NM,20201231,96544,109714,MONTANA,10115.0,FREEDOM BANK,COLUMBIA FALLS,530 9TH ST. W.,99991231,58010,20050412,99599,58010_20201231
52601,NM,20201231,848679,1006186,IOWA,95703.0,TWO RIVERS BANK&TRUST,BURLINGTON,222 N. MAIN ST.,99991231,58013,20050502,910483,58013_20201231
63124,NM,20201231,534152,648947,MISSOURI,50402.0,ST LOUIS BANK,SAINT LOUIS,9811 S. FORTY DR.,99991231,58018,20050606,598545,58018_20201231
53095,NM,20201231,642621,751626,WISCONSIN,77661.0,COMMERCE STATE BANK,WEST BEND,1700 S SILVERBROOK DR,99991231,58020,20050831,673965,58020_20201231
80525,SM,20201231,249954,300589,COLORADO,36850.0,VERUS BANK OF COMMERCE,FORT COLLINS,"3700 S. COLLEGE AVE, UNIT 10",99991231,58025,20050627,263739,58025_20201231
32931,SM,20201231,236183,273872,FLORIDA,28267.0,SUNRISE BANK,COCOA BEACH,5604 N. ATLANTIC AVE.,99991231,58029,20050801,245605,58029_20201231
33431,SM,20201231,324718,366789,FLORIDA,35049.0,PARADISE BANK,BOCA RATON,2420 N. FEDL HWY,99991231,58030,20050725,331740,58030_20201231
92602,NM,20201231,64031,92121,CALIFORNIA,11620.0,CALIFORNIA BUSINESS BANK,IRVINE,"3200 EL CAMINO REAL, # 220",99991231,58037,20051101,80501,58037_20201231
55014,NM,20201231,237265,281560,MINNESOTA,23722.0,FIRST RESOURCE BANK,LINO LAKES,7449 VILLAGE DR.,99991231,58039,20050627,257838,58039_20201231
40207,NM,20201231,188970,223070,KENTUCKY,22217.0,ECLIPSE BANK INC,LOUISVILLE,3827 SHELBYVILLE RD.,99991231,58049,20051014,200853,58049_20201231
8701,NM,20201231,874206,1041657,NEW JERSEY,154240.0,FIRST COMMERCE BANK,LAKEWOOD,105 RIVER AVE.,99991231,58054,20060130,887417,58054_20201231
55391,NM,20201231,1139846,1368496,MINNESOTA,100668.0,TRADITION CAPITAL BANK,WAYZATA,100 W. LAKE ST.,99991231,58057,20050701,1267828,58057_20201231
91748,NM,20201231,848366,1098678,CALIFORNIA,156910.0,FIRST GENERAL BANK,ROWLAND HEIGHTS,19036 COLIMA RD.,99991231,58060,20051013,941768,58060_20201231
55416,NM,20201231,113280,169630,MINNESOTA,11492.0,VISIONBANK,SAINT LOUIS PARK,3059 JOPPA AVE S,99991231,58063,20050912,158138,58063_20201231
94105,NM,20201231,535672,674407,CALIFORNIA,45926.0,BANK OF SAN FRANCISCO,SAN FRANCISCO,"575 MARKET ST, # 900",99991231,58069,20050801,628481,58069_20201231
31721,NM,20201231,231270,271783,GEORGIA,23266.0,FLINT COMMUNITY BANK,ALBANY,2910 MEREDYTH DR.,99991231,58074,20060203,248517,58074_20201231
63501,NM,20201231,79556,91963,MISSOURI,11837.0,CONNECTIONS BANK,KIRKSVILLE,2817 N. BALTIMORE,99991231,58076,20051024,80126,58076_20201231
38501,NM,20201231,127810,143991,TENNESSEE,15504.0,PUTNAM 1ST MERCANTILE BANK,COOKEVILLE,200 W. JACKSON ST.,99991231,58079,20051128,128487,58079_20201231
78757,SI,20201231,241988,291816,TEXAS,18453.0,AUSTIN CAPITAL BANK SSB,AUSTIN,8100 SHOAL CREEK BLVD.,99991231,58082,20060109,273363,58082_20201231
35243,NM,20201231,433487,576023,ALABAMA,46954.0,SOUTHPOINT BANK,BIRMINGHAM,3501 GRANDVIEW PKWY.,99991231,58088,20051011,529069,58088_20201231
93711,NM,20201231,729848,871735,CALIFORNIA,104165.0,FRESNO FIRST BANK,FRESNO,"7690 N. PALM AVE,  STE. 101",99991231,58090,20051223,767570,58090_20201231
83638,NM,20201231,348181,884437,IDAHO,33848.0,IDAHO FIRST BANK,MCCALL,475 E. DEINHARD LN.,99991231,58095,20051003,850589,58095_20201231
30328,NM,20201231,169646,193462,GEORGIA,20362.0,SIGNATURE BANK OF GEORGIA,SANDY SPRINGS,"6065 ROSWELL RD, # 110",99991231,58103,20051107,173100,58103_20201231
55352,NM,20201231,148793,172947,MINNESOTA,19050.0,RIVERLAND BANK,JORDAN,700 SEVILLE DR.,99991231,58106,20051020,153897,58106_20201231
63010,NM,20201231,187438,257338,MISSOURI,19767.0,FORTUNEBANK,ARNOLD,3494 JEFFCO BLVD.,20220226,58107,20051201,237571,58107_20201231
36201,SM,20201231,311531,341472,ALABAMA,28471.0,NOBLEBANK&TRUST,ANNISTON,1509 QUINTARD AVE.,99991231,58111,20051011,313002,58111_20201231
33761,NM,20201231,255009,299393,FLORIDA,31892.0,FLAGSHIP BANK,CLEARWATER,29750 US HWY. 19 N.,99991231,58113,20060123,267501,58113_20201231
62220,NM,20201231,236292,305507,ILLINOIS,21789.0,BANK OF BELLEVILLE,BELLEVILLE,215 S. ILLINOIS ST.,99991231,58114,20051104,283718,58114_20201231
65807,SM,20201231,1290028,1442501,MISSOURI,137657.0,OAKSTAR BANK,SPRINGFIELD,1020 E BATTLEFIELD ST,99991231,58115,20051024,1304843,58115_20201231
22203,SB,20201231,5325736,7182089,VIRGINIA,1851527.0,E*TRADE SAVINGS BANK,ARLINGTON,671 N. GLEBE RD.,20220101,58119,20060501,5330562,58119_20201231
63131,NM,20201231,397134,570447,MISSOURI,46216.0,TRIAD BANK,FRONTENAC,10375 CLAYTON RD.,99991231,58121,20051024,524231,58121_20201231
1801,SM,20201231,173452,203174,MASSACHUSETTS,28394.0,PATRIOT COMMUNITY BANK,WOBURN,237 LEXINGTON ST.,20220801,58133,20060403,174780,58133_20201231
11753,N,20201231,811969,930955,NEW YORK,111561.0,ESQUIRE BANK NATIONAL ASSN,JERICHO,100 JERICHO QUADRANGLE,99991231,58140,20061012,819394,58140_20201231
84098,NM,20201231,118474,206527,UTAH,25959.0,LCA BANK CORP,PARK CITY,"1441 W. UTE BLVD, # 250",99991231,58148,20060126,180568,58148_20201231
60062,N,20201231,129190,166745,ILLINOIS,18628.0,CENTRUST BANK NATIONAL ASSN,NORTHBROOK,385 WAUKEGAN RD.,99991231,58158,20060414,148117,58158_20201231
40503,NM,20201231,246378,289148,KENTUCKY,31868.0,BANK OF LEXINGTON INC,LEXINGTON,761 CORP DR.,99991231,58164,20060206,257280,58164_20201231
60634,NM,20201231,667383,752946,ILLINOIS,79308.0,BELMONT BANK&TRUST CO,CHICAGO,8250 W. BELMONT AVE.,99991231,58165,20060614,673638,58165_20201231
42602,NM,20201231,39198,44351,KENTUCKY,4535.0,PEOPLES B&T CO CLINTON CNTY,ALBANY,403 N. CROSS ST.,20210715,58172,20060320,39816,58172_20201231
84101,NM,20201231,23204016,30805521,UTAH,2650395.0,SALLIE MAE BANK,SALT LAKE CITY,175 S W. TEMPLE,99991231,58177,20051128,28155126,58177_20201231
57108,N,20201231,250157,707539,SOUTH DAKOTA,450653.0,DEPARTMENT STORES NB,SIOUX FALLS,5800 S CORP PL,20220701,58180,20051024,256886,58180_20201231
30340,NM,20201231,1518227,1902095,GEORGIA,229195.0,METRO CITY BANK,DORAVILLE,5114 BUFORD HWY,99991231,58181,20060404,1672900,58181_20201231
802,NM,20201231,254540,289328,VIRGIN ISLANDS,32637.0,MERCHANTS COMMERCIAL BANK,ST THOMAS,4608 TUTU PARK MALL,99991231,58184,20061030,256691,58184_20201231
19801,N,20201231,500,54790,DELAWARE,54043.0,HSBC TRUST CO DELAWARE NA,WILMINGTON,"300 DELAWARE AVE, # 1401",99991231,58188,20050701,747,58188_20201231
19027,NM,20201231,292397,331176,PENNSYLVANIA,26669.0,NOAH BANK,ELKINS PARK,7301 OLD YORK RD,99991231,58196,20060717,304507,58196_20201231
37388,SM,20201231,282058,327997,TENNESSEE,31655.0,FIRST VISION BANK OF TN,TULLAHOMA,1401 N. JACKSON ST.,99991231,58201,20051128,296342,58201_20201231
11354,NM,20201231,418262,481597,NEW YORK,51693.0,NEWBANK,FLUSHING,146-01 NORTHERN BLVD.,99991231,58203,20060929,429904,58203_20201231
37087,NM,20201231,501163,613111,TENNESSEE,54977.0,FIRST FREEDOM BANK,LEBANON,1620 W. MAIN ST.,99991231,58208,20060403,558134,58208_20201231
55416,NM,20201231,2537713,2921764,MINNESOTA,309344.0,BRIDGEWATER BANK,SAINT LOUIS PARK,4450 EXCELSIOR BLVD,99991231,58210,20051102,2612420,58210_20201231
60423,NM,20201231,106598,156070,ILLINOIS,15221.0,TOWN CENTER BANK,FRANKFORT,20181 S LAGRANGE RD.,99991231,58214,20060918,140849,58214_20201231
60172,N,20201231,1000,7992,ILLINOIS,6967.0,BMO HARRIS CENTRAL NA,ROSELLE,110 E. IRVING PARK RD.,99991231,58216,20050528,1025,58216_20201231
90603,SM,20201231,161530,204362,CALIFORNIA,20434.0,FRIENDLY HILLS BANK,WHITTIER,16011 E. WHITTIER BLVD.,99991231,58218,20060918,183928,58218_20201231
38401,NM,20201231,183889,203926,TENNESSEE,18175.0,HERITAGE BANK&TRUST,COLUMBIA,217 S. JAMES M. CAMPBELL BLV,99991231,58220,20060306,185751,58220_20201231
95926,N,20201231,274363,309969,CALIFORNIA,29577.0,NORTHERN CALIFORNIA NB,CHICO,"1717 MANGROVE AVE, # 100",99991231,58224,20060328,280392,58224_20201231
38119,SM,20201231,699653,876540,TENNESSEE,86771.0,TRIUMPH BANK,MEMPHIS,5699 POPLAR AVE.,20211009,58227,20060605,789769,58227_20201231
70801,NM,20201231,3631943,4174066,LOUISIANA,432331.0,B1BANK,BATON ROUGE,500 LAUREL ST.,99991231,58228,20060201,3741735,58228_20201231
63703,NM,20201231,150465,170260,MISSOURI,17208.0,FIRST MO STB OF CAPE COUNTY,CAPE GIRARDEAU,2 S. MOUNT AUBURN RD.,99991231,58230,20060630,153052,58230_20201231
96814,NM,20201231,174420,197802,HAWAII,21561.0,OHANA PACIFIC BANK,HONOLULU,"1357 KAPIOLANI BLVD, # 102",20210701,58231,20060601,176241,58231_20201231
91770,NM,20201231,303114,361591,CALIFORNIA,41509.0,PACIFIC ALLIANCE BANK,ROSEMEAD,8400 E. VALLEY BLVD.,99991231,58234,20061227,320082,58234_20201231
27804,NM,20201231,459321,587241,NORTH CAROLINA,72266.0,PROVIDENCE BANK,ROCKY MOUNT,450 N WINSTEAD AVE,99991231,58239,20060314,514975,58239_20201231
20190,SM,20201231,1643047,1883780,VIRGINIA,208170.0,JOHN MARSHALL BANK,RESTON,"1943 ISAAC NEWTON SQ. EAST,",99991231,58243,20060417,1675610,58243_20201231
33431,NM,20201231,431778,533334,FLORIDA,57063.0,LEGACY BANK OF FLORIDA,BOCA RATON,"2300 GLADES RD, # 120/140 W.",20210806,58247,20060515,476271,58247_20201231
36066,NM,20201231,1656551,1864515,ALABAMA,185797.0,RIVER BANK&TRUST,PRATTVILLE,2611 LEGENDS DR.,99991231,58255,20060403,1678718,58255_20201231
6820,NM,20201231,304761,437577,CONNECTICUT,37507.0,DR BANK,DARIEN,1001 POST RD,99991231,58257,20060424,400070,58257_20201231
49007,N,20201231,628114,767789,MICHIGAN,64563.0,FIRST NB OF MICHIGAN,KALAMAZOO,348 W. MICHIGAN AVE.,99991231,58259,20060412,703226,58259_20201231
10038,NM,20201231,157486,202434,NEW YORK,26223.0,GLOBAL BANK,NEW YORK,8 CATHERINE ST.,99991231,58263,20070312,176211,58263_20201231
60018,NM,20201231,1143858,1270497,ILLINOIS,114169.0,SIGNATURE BANK,ROSEMONT,"9450 W. BRYN MAWR AVE, STE.",99991231,58264,20060804,1156329,58264_20201231
84121,SM,20201231,748077,929198,UTAH,136563.0,MARLIN BUSINESS BANK,SALT LAKE CITY,"2795 E. COTTONWOOD PARKWAY,",20220110,58267,20080312,792635,58267_20201231
85012,NM,20201231,166587,190348,ARIZONA,16982.0,REPUBLIC BANK OF ARIZONA,PHOENIX,645 E MISSOURI AVE,99991231,58271,20070430,173366,58271_20201231
30655,NM,20201231,153622,170785,GEORGIA,16737.0,LIBERTY FIRST BANK,MONROE,1901 W. SPRING ST.,20211001,58274,20060613,154048,58274_20201231
95993,NM,20201231,445528,496480,CALIFORNIA,46410.0,RIVER VALLEY COMMUNITY BANK,YUBA CITY,1629 COLUSA HWY.,99991231,58276,20060626,450070,58276_20201231
95926,NM,20201231,363046,406462,CALIFORNIA,35236.0,GOLDEN VALLEY BANK,CHICO,"190 COHASSET RD, # 170",99991231,58278,20060424,371226,58278_20201231
93101,NM,20201231,872097,971507,CALIFORNIA,84919.0,AMERICAN RIVIERA BANK,SANTA BARBARA,1033 ANACAPA ST.,99991231,58281,20060718,886588,58281_20201231
59860,NM,20201231,80691,91704,MONTANA,10000.0,EAGLE BANK,POLSON,80 HERITAGE LN.,99991231,58282,20060725,81704,58282_20201231
30165,NM,20201231,166978,187799,GEORGIA,20333.0,RIVER CITY BANK,ROME,228 N. 2ND AVE.,99991231,58289,20060523,167466,58289_20201231
92037,NM,20201231,1116428,1329235,CALIFORNIA,122660.0,CALPRIVATE BANK,LA JOLLA,"9404 GENESEE AVE, # 100",99991231,58291,20061218,1206575,58291_20201231
66223,NM,20201231,140223,193570,KANSAS,22381.0,FREEDOM BANK,OVERLAND PARK,6640 W. 143RD ST.,20221001,58292,20060619,171189,58292_20201231
28031,NM,20201231,558170,682846,NORTH CAROLINA,59377.0,AQUESTA BANK,CORNELIUS,19510 JETTON RD.,20211001,58296,20060801,623469,58296_20201231
95020,NM,20201231,544173,617747,CALIFORNIA,58225.0,PINNACLE BANK,GILROY,7597 MONTEREY ST.,99991231,58297,20060717,559522,58297_20201231
65686,NM,20201231,98327,107981,MISSOURI,9355.0,TABLE ROCK COMMUNITY BANK,KIMBERLING CITY,1 WILDWOOD LN.,99991231,58300,20060828,98626,58300_20201231
55402,SB,20201231,7406894,8157881,MINNESOTA,691343.0,AMERIPRISE BANK FSB,MINNEAPOLIS,707 2ND AVE. S.,99991231,58303,20060914,7466538,58303_20201231
6807,NM,20201231,352237,457535,CONNECTICUT,40920.0,FIRST BANK OF GREENWICH,COS COB,444 E. PUTNAM AVE.,99991231,58307,20061220,416615,58307_20201231
77845,NM,20201231,2183035,2585103,TEXAS,392382.0,AMERICAN MOMENTUM BANK,COLLEGE STATION,ONE MOMENTUM BLVD.,99991231,58309,20061025,2192721,58309_20201231
92844,NM,20201231,668285,766987,CALIFORNIA,87537.0,US METRO BANK,GARDEN GROVE,9866 GARDEN GROVE BLVD.,99991231,58310,20060915,679450,58310_20201231
19958,NM,20201231,198542,243443,DELAWARE,23785.0,COMMUNITY BANK DELAWARE,LEWES,16982 KINGS HWY.,99991231,58311,20060530,219658,58311_20201231
60451,N,20201231,1785660,2029251,ILLINOIS,176617.0,OLD PLANK TRAIL CMTY BANK NA,NEW LENOX,280 VETERANS PKWY,99991231,58314,20060316,1852634,58314_20201231
70808,N,20201231,1906265,2318091,LOUISIANA,271619.0,INVESTAR BANK NATIONAL ASSN,BATON ROUGE,7244 PERKINS RD.,99991231,58316,20060614,2046472,58316_20201231
77505,N,20201231,419286,534142,TEXAS,54387.0,TEXAS CITIZENS BANK NA,PASADENA,4949 FAIRMONT PKWY.,20220301,58319,20060503,479755,58319_20201231
99202,NM,20201231,134702,162964,WASHINGTON,15321.0,RIVERBANK,SPOKANE,"202 E. SPOKANE FALLS BLVD, #",99991231,58322,20060522,147643,58322_20201231
77063,NM,20201231,123544,142015,TEXAS,18147.0,LONE STAR BANK,HOUSTON,2600 S. GESSNER RD.,99991231,58324,20060823,123868,58324_20201231
98201,NM,20201231,413354,510344,WASHINGTON,47713.0,MOUNTAIN PACIFIC BANK,EVERETT,3732 BROADWAY,99991231,58341,20060724,462631,58341_20201231
30141,NM,20201231,165641,191013,GEORGIA,18435.0,WESTSIDE BANK,HIRAM,56 HIRAM DR.,20210205,58347,20060808,172578,58347_20201231
60016,NM,20201231,193963,224726,ILLINOIS,24449.0,MILLENNIUM BANK,DES PLAINES,2077 MINER  ST.,99991231,58348,20070702,200277,58348_20201231
36467,NM,20201231,245500,299162,ALABAMA,32147.0,SOUTHERN INDEPENDENT BANK,OPP,503 N. MAIN ST.,99991231,58357,20061204,267015,58357_20201231
68022,NM,20201231,123483,148418,NEBRASKA,20346.0,UNITED REPUBLIC BANK,ELKHORN,111 N. 181ST ST.,99991231,58359,20061211,128072,58359_20201231
37027,SM,20201231,2580428,3018647,TENNESSEE,385601.0,RELIANT BANK,BRENTWOOD,1736 CAROTHERS PKWY,20220101,58366,20060814,2633046,58366_20201231
19123,NM,20201231,177954,250473,PENNSYLVANIA,22046.0,HYPERION BANK,PHILADELPHIA,199 W. GIRARD AVE.,99991231,58371,20061120,228427,58371_20201231
34236,NM,20201231,312305,354514,FLORIDA,27398.0,SABAL PALM BANK,SARASOTA,1950 RINGLING BLVD,20220103,58372,20061010,327116,58372_20201231
30092,NM,20201231,1204277,1369330,GEORGIA,138509.0,PIEDMONT BANK,PEACHTREE CORNER,5100 PEACHTREE PKWY.,99991231,58374,20061106,1230821,58374_20201231
33647,NM,20201231,183384,266811,FLORIDA,21071.0,CENTRAL BANK,TAMPA,20701 BRUCE B. DOWNS BLVD,99991231,58377,20070226,245740,58377_20201231
82073,NM,20201231,472902,526357,WYOMING,51981.0,WESTERN STATES BANK,LARAMIE,3430 E. GRAND AVE.,20220214,58395,20060911,474376,58395_20201231
82601,SM,20201231,412736,458035,WYOMING,43455.0,JONAH BANK OF WYOMING,CASPER,777 W. 1ST ST.,99991231,58396,20060731,414580,58396_20201231
91776,NM,20201231,342078,414171,CALIFORNIA,44283.0,MEGA BANK,SAN GABRIEL,245 W. VALLEY BLVD.,99991231,58401,20080205,369888,58401_20201231
